id,age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,subscribe
38983,31,blue-collar,single,primary,no,-183,yes,no,cellular,26,jul,407,1,-1,0,,yes
22488,54,management,divorced,tertiary,no,2167,no,no,cellular,28,jun,263,1,186,1,success,yes
10557,37,management,married,tertiary,no,665,no,no,,4,jun,286,1,-1,0,success,yes
1837,45,admin.,divorced,secondary,no,101,yes,no,cellular,11,may,233,1,352,1,failure,no
378,38,management,married,tertiary,no,3953,no,no,telephone,6,may,259,1,-1,0,,no
28690,29,management,married,tertiary,no,24,yes,no,,8,may,200,1,-1,0,,no
28111,33,technician,single,secondary,no,135,yes,no,telephone,16,may,120,5,-1,0,,no
38514,35,services,divorced,secondary,no,126,no,no,cellular,21,jul,348,7,-1,0,,no
40598,33,blue-collar,married,secondary,yes,-91,yes,no,cellular,8,aug,38,1,-1,0,,no
25802,34,management,single,tertiary,no,305,no,no,cellular,31,may,143,1,-1,0,,no
18976,49,technician,married,secondary,no,436,no,no,cellular,31,jul,158,1,-1,0,,no
6378,35,management,single,tertiary,no,1375,yes,no,cellular,2,dec,245,1,102,4,success,yes
28537,34,technician,married,tertiary,no,-47,yes,no,,5,jun,197,2,-1,0,,no
38313,28,technician,single,secondary,no,2041,no,no,cellular,22,aug,98,4,-1,0,,no
40830,56,management,married,tertiary,no,1475,yes,no,cellular,11,may,182,1,-1,0,,no
29813,46,blue-collar,married,primary,no,482,no,no,cellular,26,jul,162,4,-1,0,,no
3771,27,management,single,secondary,no,14205,yes,no,cellular,20,nov,398,1,-1,0,,yes
3502,49,services,divorced,primary,no,592,yes,no,,8,may,102,2,-1,0,,no
35076,57,admin.,married,secondary,no,2169,yes,no,cellular,19,nov,131,2,178,3,failure,no
17213,36,entrepreneur,married,tertiary,no,-227,no,yes,,4,may,423,1,-1,0,,no
14719,33,unemployed,married,primary,yes,-113,no,no,cellular,21,jul,64,1,-1,0,,no
40154,35,admin.,single,,no,536,yes,no,telephone,20,may,110,1,-1,0,,no
16454,40,blue-collar,married,secondary,yes,-421,yes,no,,20,may,240,1,-1,0,,no
37098,57,blue-collar,married,primary,no,-10,no,no,,21,may,213,1,-1,0,,no
14159,33,technician,married,secondary,no,2,no,no,cellular,3,aug,87,1,-1,0,,no
39039,39,admin.,single,secondary,no,2258,yes,no,cellular,11,may,915,1,344,1,success,yes
30523,50,services,married,secondary,no,1699,no,no,telephone,29,jul,94,1,-1,0,,no
16549,60,blue-collar,single,secondary,no,802,no,no,cellular,4,feb,647,1,170,1,other,yes
7974,28,self-employed,single,tertiary,yes,-304,no,no,cellular,1,feb,397,1,-1,0,,yes
18493,44,entrepreneur,single,tertiary,yes,-609,yes,no,telephone,13,apr,29,1,-1,0,,no
40350,46,management,married,primary,no,705,yes,no,cellular,14,apr,127,1,-1,0,,no
26454,58,management,married,tertiary,no,67,no,yes,cellular,22,jul,30,1,-1,0,,no
24956,33,blue-collar,married,secondary,no,84,no,no,cellular,24,jul,594,1,-1,0,,yes
39402,44,technician,married,secondary,no,-142,no,no,cellular,6,aug,167,2,-1,0,,no
19971,54,admin.,married,secondary,no,1342,no,no,,13,may,208,1,-1,0,,no
34372,27,management,single,tertiary,yes,-2,no,no,cellular,16,jul,301,1,-1,0,,yes
19277,23,management,single,tertiary,no,989,no,no,cellular,17,dec,259,1,201,3,success,yes
19889,28,management,single,tertiary,no,841,yes,no,,14,may,83,1,-1,0,,no
16718,31,self-employed,married,primary,no,4933,yes,no,,21,may,232,1,-1,0,,no
41223,39,management,married,primary,no,697,yes,no,cellular,24,may,208,1,-1,0,,no
3037,51,management,married,tertiary,yes,143,no,no,cellular,8,jul,86,1,-1,0,,no
37336,30,management,married,tertiary,no,875,no,yes,,13,may,625,1,-1,0,,yes
5175,52,blue-collar,married,primary,no,3466,no,no,cellular,4,may,489,1,-1,0,,yes
25230,59,blue-collar,married,secondary,no,3247,yes,no,cellular,20,nov,121,1,-1,0,,no
13390,28,blue-collar,married,secondary,no,1885,yes,no,,7,jun,90,2,-1,0,,no
38282,53,blue-collar,divorced,primary,no,838,yes,no,cellular,29,nov,122,1,-1,0,failure,no
23909,33,admin.,single,secondary,no,931,yes,no,telephone,21,nov,120,1,182,7,failure,no
10435,49,technician,married,secondary,no,-724,yes,no,cellular,5,aug,89,4,-1,0,,no
11158,46,blue-collar,married,primary,no,-19,yes,yes,,21,jun,327,2,-1,0,,no
12465,31,technician,married,secondary,no,74,yes,yes,cellular,16,jul,88,1,-1,0,,no
1766,29,blue-collar,married,secondary,no,81,yes,no,cellular,11,mar,165,1,-1,0,,no
1458,31,technician,single,secondary,no,2262,yes,no,cellular,4,feb,155,1,278,1,failure,no
1683,51,unemployed,married,primary,no,633,no,no,,31,may,81,1,-1,0,,no
31329,36,housemaid,married,primary,no,332,no,no,,4,may,261,2,-1,0,,no
25368,49,self-employed,single,tertiary,no,656,no,yes,,23,may,71,2,-1,0,,no
21191,30,technician,single,,no,92,no,no,cellular,17,aug,82,7,-1,0,failure,no
7363,24,management,single,tertiary,no,4025,yes,no,cellular,14,may,295,3,351,3,other,yes
39615,31,management,single,tertiary,no,5765,yes,no,,20,may,103,3,-1,0,,yes
29508,33,blue-collar,single,secondary,no,1128,yes,no,cellular,19,nov,242,1,-1,0,,no
26993,55,management,divorced,tertiary,no,380,yes,no,,31,may,186,2,-1,0,,no
25973,46,services,married,secondary,no,59,no,no,cellular,19,jul,150,1,-1,0,,no
22439,44,technician,married,tertiary,no,619,yes,yes,,29,may,206,3,-1,0,,no
16780,33,management,single,tertiary,no,1111,no,no,cellular,8,jul,168,1,257,1,failure,no
3230,37,blue-collar,married,tertiary,no,68,no,no,cellular,30,jul,79,16,-1,0,,no
5101,35,technician,single,secondary,no,2635,no,no,cellular,24,dec,421,3,-1,0,,yes
6188,43,blue-collar,married,primary,no,2600,yes,no,telephone,15,jul,169,2,-1,0,,no
30420,29,technician,married,secondary,no,1886,yes,no,cellular,3,nov,93,1,100,2,failure,yes
25050,45,blue-collar,married,secondary,no,1522,yes,no,,20,may,213,1,-1,0,,no
34789,29,blue-collar,single,secondary,no,1370,yes,no,cellular,20,may,137,1,-1,0,other,no
42212,66,retired,married,tertiary,no,4820,no,no,cellular,21,aug,276,1,-1,3,success,yes
29281,47,blue-collar,married,secondary,no,86,yes,no,cellular,12,feb,111,1,174,1,other,no
20826,43,management,divorced,tertiary,no,2419,no,no,,27,jun,204,1,-1,0,,no
33705,44,blue-collar,married,primary,yes,-501,yes,no,,8,may,195,6,-1,0,,no
28621,53,retired,married,secondary,no,2018,no,no,cellular,20,nov,169,1,179,1,other,no
34964,38,retired,married,tertiary,no,75,no,no,cellular,13,jul,386,1,-1,0,,yes
30292,46,technician,married,secondary,no,60,yes,yes,,3,may,110,1,-1,0,,no
3054,38,services,married,primary,no,368,no,yes,cellular,14,jul,322,5,-1,0,,no
9305,45,student,married,primary,no,22,no,no,cellular,14,may,144,3,-1,0,,no
20675,36,blue-collar,single,primary,no,4925,no,no,cellular,13,sep,198,3,74,3,other,yes
42074,35,technician,married,secondary,no,3383,yes,no,cellular,5,feb,457,1,-1,0,,no
17284,43,blue-collar,married,primary,no,27,yes,no,,13,may,167,2,-1,0,,no
498,41,technician,married,secondary,no,571,yes,yes,cellular,18,apr,79,1,-1,1,,no
32687,28,management,single,tertiary,no,1840,no,no,cellular,7,dec,836,1,103,1,success,yes
24413,31,self-employed,single,secondary,no,3758,yes,no,cellular,5,feb,207,9,263,7,other,no
37496,29,blue-collar,single,secondary,no,-100,no,yes,cellular,16,jul,322,7,-1,0,,no
13090,85,retired,married,secondary,no,953,no,no,telephone,21,jun,296,2,-1,0,,no
1730,59,technician,married,secondary,no,-155,no,no,cellular,9,aug,74,1,-1,0,,no
10125,34,management,married,tertiary,no,-186,no,no,cellular,29,jul,334,1,-1,0,,yes
22233,34,admin.,married,secondary,no,385,yes,yes,,8,may,151,7,-1,0,,no
39244,39,blue-collar,married,primary,no,575,no,no,cellular,4,aug,107,2,186,4,failure,no
17850,55,technician,married,secondary,no,1854,no,no,telephone,7,aug,163,2,-1,0,,no
38726,45,entrepreneur,married,primary,no,381,yes,yes,cellular,21,jul,150,3,-1,0,,no
1771,46,blue-collar,married,secondary,no,795,no,yes,,11,may,296,2,-1,0,,no
20607,46,self-employed,divorced,tertiary,yes,-72,yes,no,cellular,3,jun,73,1,-1,0,,no
23823,34,entrepreneur,single,tertiary,yes,-410,no,no,,24,jul,282,24,-1,0,,no
19378,49,blue-collar,married,primary,no,699,yes,no,,17,may,308,1,-1,0,,no
12372,30,technician,single,secondary,no,-267,no,no,cellular,16,may,115,2,-1,0,,no
42423,33,blue-collar,married,primary,no,432,yes,no,telephone,22,nov,172,1,193,1,other,no
23760,29,technician,married,secondary,yes,71,no,no,,9,may,538,2,-1,0,,no
24352,47,services,married,secondary,no,-310,yes,no,,5,may,154,1,-1,0,,no
22560,34,unemployed,married,secondary,yes,-184,yes,no,,3,may,182,2,-1,0,,no
11222,54,self-employed,single,primary,no,-108,yes,no,telephone,31,may,71,9,186,2,failure,no
8953,33,management,married,tertiary,no,30,no,no,cellular,9,aug,215,1,-1,0,,no
32565,44,blue-collar,married,secondary,no,426,no,no,cellular,20,nov,116,1,-1,0,,no
20275,39,unemployed,married,tertiary,no,412,no,no,cellular,4,aug,220,1,-1,0,,no
41193,34,blue-collar,married,secondary,no,-419,yes,yes,cellular,9,may,159,1,-1,0,,no
27162,43,housemaid,married,,no,87,no,no,cellular,13,aug,65,4,0,0,,no
9068,29,blue-collar,married,secondary,no,764,yes,no,cellular,31,may,79,1,-1,0,,no
17387,32,blue-collar,married,secondary,no,500,yes,no,cellular,11,may,277,2,-1,0,failure,no
17641,47,blue-collar,married,primary,no,2293,no,no,cellular,30,jun,255,2,178,3,success,no
31814,30,blue-collar,single,primary,no,91,no,no,cellular,15,nov,118,1,-1,0,,no
23025,30,management,single,tertiary,no,7325,no,no,cellular,21,nov,413,1,0,0,,yes
2115,33,technician,single,secondary,no,128,no,no,cellular,17,jul,110,1,-1,0,,no
39688,36,admin.,single,secondary,no,3181,no,no,cellular,13,jul,492,1,-1,0,,yes
17271,45,management,married,tertiary,no,308,yes,yes,,30,may,105,2,-1,0,,no
30467,45,housemaid,married,tertiary,no,568,no,no,telephone,12,jan,424,1,86,3,success,yes
5554,32,blue-collar,married,primary,no,856,no,no,telephone,2,may,48,17,-1,0,,no
3219,31,services,single,secondary,no,-18,no,no,cellular,20,jul,371,1,-1,0,,no
9565,31,technician,married,secondary,no,2557,no,no,cellular,17,aug,109,2,180,3,failure,no
29746,35,management,married,tertiary,no,144,yes,no,cellular,20,jul,186,5,-1,0,,no
37273,35,management,single,tertiary,no,145,yes,no,,8,may,299,1,-1,0,,yes
41323,50,admin.,married,secondary,no,550,yes,no,telephone,16,may,176,3,-1,0,,no
26356,43,technician,married,tertiary,no,2217,yes,no,cellular,15,may,292,1,365,2,failure,yes
23007,36,management,single,tertiary,no,3753,no,no,cellular,12,may,245,1,-1,3,failure,no
19522,39,technician,single,tertiary,no,613,no,no,cellular,28,jan,188,1,268,3,failure,yes
35769,54,management,married,tertiary,no,366,yes,no,,16,may,571,1,-1,0,,no
40992,30,blue-collar,married,secondary,no,2115,yes,no,cellular,14,jul,192,1,185,1,success,no
15354,35,housemaid,single,,no,1077,yes,no,,1,jun,101,2,-1,0,,no
16015,81,retired,married,primary,no,1096,no,no,cellular,29,jan,170,1,-1,0,,no
10456,56,blue-collar,married,primary,no,4068,yes,no,cellular,29,jan,180,7,336,11,other,no
32177,41,technician,married,secondary,yes,-467,yes,no,cellular,22,aug,95,2,0,0,,no
28785,28,technician,single,tertiary,no,-76,no,no,cellular,24,jul,187,2,-1,0,,no
26824,22,management,single,tertiary,yes,222,yes,no,cellular,6,jun,363,2,188,1,,no
2038,44,unemployed,married,tertiary,no,3394,no,no,cellular,13,jul,706,3,-1,0,success,yes
19491,32,management,single,tertiary,no,138,no,no,telephone,6,may,154,3,-1,0,,no
38909,28,management,single,tertiary,no,996,no,no,,2,jun,190,1,-1,0,,yes
19487,36,unemployed,single,secondary,no,13713,no,no,,14,may,258,2,-1,0,,yes
28301,50,technician,single,primary,no,1748,no,no,cellular,9,jul,183,1,187,3,failure,no
5463,43,blue-collar,married,tertiary,no,1030,no,no,,13,may,281,2,270,3,failure,no
38576,57,management,married,tertiary,no,-4,no,no,cellular,5,feb,181,1,-1,0,,no
26179,54,management,married,tertiary,no,890,no,no,cellular,8,jul,174,14,-1,0,,no
5146,38,blue-collar,single,secondary,no,1900,no,yes,cellular,15,jul,138,2,-1,0,,no
34733,57,retired,married,tertiary,no,521,no,no,telephone,13,aug,91,7,-1,0,,no
42222,30,blue-collar,married,primary,no,603,no,no,cellular,14,mar,685,2,-1,0,,yes
6442,41,blue-collar,divorced,tertiary,yes,-134,no,no,,4,jun,103,2,-1,0,,no
18586,24,services,single,,no,5295,no,no,cellular,24,oct,701,1,366,2,success,yes
31751,57,self-employed,married,secondary,no,670,yes,yes,cellular,15,jul,157,6,-1,0,,no
37553,27,self-employed,single,tertiary,no,88,yes,no,cellular,3,feb,211,9,280,2,other,no
40022,35,entrepreneur,single,tertiary,no,890,yes,no,cellular,19,nov,101,9,-1,0,,no
30106,44,blue-collar,married,primary,yes,-287,yes,yes,,17,may,62,2,-1,0,,no
20136,34,blue-collar,married,secondary,no,187,yes,no,,20,may,90,1,-1,0,,no
39757,38,technician,married,tertiary,no,2242,yes,no,cellular,4,nov,173,1,254,1,other,no
18937,36,management,single,tertiary,no,5360,no,no,,7,may,158,4,-1,0,,no
9640,31,technician,single,tertiary,no,2002,no,no,cellular,15,may,181,1,124,1,other,no
20419,42,blue-collar,married,primary,no,809,yes,no,cellular,14,may,207,7,349,1,failure,no
7269,74,retired,married,primary,no,453,no,no,telephone,13,sep,131,1,185,3,,yes
34653,38,management,single,tertiary,no,108,no,no,cellular,6,sep,201,1,-1,0,,no
21762,53,technician,married,,no,378,no,no,cellular,11,aug,441,2,-1,0,,yes
13547,49,technician,married,secondary,no,-64,yes,no,cellular,4,may,219,1,267,3,failure,no
3300,34,unemployed,married,tertiary,no,2400,no,no,cellular,6,feb,252,1,-1,0,,yes
9607,47,services,married,secondary,no,186,no,yes,telephone,13,jul,128,2,-1,0,,yes
6043,56,admin.,married,primary,no,2971,no,no,cellular,21,mar,640,1,188,3,failure,no
30,36,services,married,secondary,no,-95,no,no,cellular,21,jul,101,7,-1,0,,no
14508,33,blue-collar,married,primary,yes,-113,yes,yes,,26,may,100,8,-1,0,,no
31764,33,management,single,tertiary,no,100,no,yes,,6,jun,146,1,-1,0,,no
36469,31,technician,single,tertiary,no,-41,no,no,cellular,7,may,208,5,0,0,,no
42333,85,retired,married,secondary,no,1724,no,no,cellular,24,jul,300,1,-1,0,,yes
23053,36,blue-collar,married,secondary,no,877,yes,no,cellular,2,may,1393,1,252,3,failure,yes
24122,74,retired,married,secondary,no,8,no,no,cellular,5,dec,128,1,187,6,failure,no
11073,33,technician,single,tertiary,no,100,no,no,cellular,12,aug,45,7,-1,0,,no
13324,35,blue-collar,single,secondary,no,3403,no,no,telephone,3,dec,118,4,194,7,success,yes
10829,43,blue-collar,married,primary,no,3687,yes,no,cellular,11,aug,343,2,-1,0,,no
6610,49,housemaid,married,primary,no,-370,yes,yes,,12,may,602,4,-1,0,,no
39105,29,blue-collar,single,secondary,no,1491,yes,no,cellular,4,apr,278,4,351,3,failure,no
25151,48,blue-collar,single,tertiary,no,437,no,no,cellular,29,jul,93,1,-1,0,,no
6757,38,blue-collar,single,primary,no,5852,yes,no,cellular,15,may,935,3,-1,0,,no
8675,26,technician,married,secondary,no,49,no,no,cellular,14,jul,298,1,-1,1,,no
15450,34,blue-collar,married,secondary,no,14,yes,no,cellular,20,may,164,1,-1,0,,no
24451,35,management,single,tertiary,no,2032,yes,no,telephone,14,may,127,5,339,3,failure,yes
25322,42,admin.,divorced,secondary,no,-204,yes,no,cellular,12,may,184,2,352,1,failure,no
26382,18,student,single,primary,no,2001,no,no,cellular,14,may,204,1,358,3,failure,yes
36721,28,admin.,married,secondary,no,586,yes,no,,4,jun,334,7,-1,0,,no
25391,62,blue-collar,married,,no,1364,no,no,cellular,14,dec,199,2,-1,0,,no
14848,28,unemployed,divorced,,no,24,yes,no,,9,may,48,1,-1,0,,no
29444,45,services,married,secondary,no,49,yes,yes,telephone,21,may,111,1,-1,0,,no
36249,32,blue-collar,divorced,secondary,no,4395,no,no,cellular,13,may,73,2,-1,0,,no
10073,59,retired,married,primary,no,788,no,yes,cellular,29,jul,118,1,-1,0,,no
25487,36,self-employed,single,tertiary,no,3412,yes,no,cellular,18,may,165,3,134,2,other,yes
5151,69,retired,divorced,primary,no,273,no,yes,cellular,11,jul,214,1,-1,0,,yes
11167,42,technician,single,,no,389,no,no,cellular,29,aug,209,1,-1,0,,no
34160,44,unemployed,married,secondary,yes,680,yes,no,cellular,6,may,485,1,-1,0,,yes
17940,50,blue-collar,married,secondary,no,-16,no,no,cellular,21,jul,78,1,-1,0,,no
38273,55,blue-collar,married,tertiary,yes,-28,yes,no,,14,may,214,1,-1,0,,no
8951,35,student,single,primary,no,5835,no,no,cellular,20,apr,344,1,-1,0,,yes
38552,40,admin.,divorced,secondary,no,868,yes,no,cellular,22,jul,340,1,-1,0,,no
29003,42,blue-collar,married,primary,no,59,yes,no,,30,may,173,15,-1,0,,no
14888,30,technician,single,secondary,no,2002,no,yes,cellular,11,jul,223,1,-1,0,,no
22574,58,blue-collar,married,primary,no,3576,yes,no,cellular,21,nov,93,1,142,2,failure,no
18057,46,services,married,secondary,no,1052,yes,no,,5,jun,258,1,-1,0,,no
2490,59,blue-collar,married,secondary,no,1664,no,no,telephone,1,feb,139,1,-1,10,,no
31461,32,management,single,tertiary,no,4244,no,no,,3,jun,154,8,-1,0,,no
27302,34,blue-collar,married,tertiary,yes,-245,yes,no,cellular,10,jul,296,28,-1,0,,no
36418,30,technician,single,tertiary,no,1247,no,no,cellular,20,nov,239,1,0,0,,no
17116,41,services,married,secondary,no,62,yes,no,,14,may,119,1,-1,0,,no
10985,26,management,divorced,tertiary,yes,29,no,no,cellular,29,jul,858,1,-1,0,,no
36541,54,blue-collar,married,primary,no,-22,yes,no,,3,may,27,15,-1,0,,no
14854,30,blue-collar,single,secondary,no,215,yes,no,,9,may,180,3,-1,0,,no
14679,52,technician,married,tertiary,no,1979,no,no,cellular,7,apr,319,1,-1,1,success,no
11941,46,blue-collar,married,secondary,no,87,no,no,,10,jun,245,9,-1,0,,no
7356,51,entrepreneur,divorced,secondary,yes,-318,yes,no,cellular,20,jul,106,10,-1,0,,no
2971,32,services,married,primary,no,94,no,no,cellular,30,jul,132,2,-1,0,,no
40426,27,admin.,single,tertiary,no,1523,no,no,cellular,20,sep,229,1,-1,0,,yes
4823,28,admin.,single,tertiary,no,695,yes,no,cellular,13,may,330,2,179,3,success,yes
24714,46,blue-collar,married,primary,no,514,yes,no,telephone,29,jul,184,7,-1,0,,no
21656,48,blue-collar,married,secondary,no,378,yes,no,,9,may,272,1,-1,0,,no
4491,62,blue-collar,divorced,primary,no,427,no,no,cellular,29,jan,300,1,-1,0,,no
3229,37,unemployed,married,secondary,no,161,no,no,cellular,1,sep,778,1,185,3,success,yes
41958,51,retired,married,primary,no,16995,no,no,,24,jun,447,1,-1,0,,no
2029,55,self-employed,single,tertiary,no,725,no,no,cellular,8,aug,138,4,-1,0,,no
34702,54,technician,married,primary,yes,-161,no,no,cellular,11,may,205,1,-1,0,,no
12615,44,admin.,married,tertiary,no,630,yes,no,cellular,16,feb,182,3,-1,0,,no
7663,29,management,single,tertiary,no,7,no,no,cellular,15,sep,353,1,-1,0,,yes
36753,54,unemployed,single,secondary,no,180,no,no,cellular,29,jan,36,1,-1,0,,no
3078,32,management,single,tertiary,no,850,yes,no,cellular,9,may,268,1,-1,0,,no
9680,31,admin.,married,,no,1016,yes,yes,cellular,7,may,164,1,-1,0,,no
27202,47,management,married,tertiary,no,520,no,no,cellular,9,aug,126,2,-1,0,,no
13367,51,services,married,secondary,no,1691,no,no,cellular,25,dec,374,1,97,3,success,no
28568,30,services,married,secondary,no,668,yes,yes,cellular,18,may,190,1,101,1,,no
24601,61,unemployed,married,primary,no,6047,no,no,cellular,13,aug,149,1,97,1,success,yes
1015,53,blue-collar,married,primary,no,-205,yes,no,,6,may,92,2,0,0,,no
36737,53,self-employed,divorced,tertiary,no,-42,no,no,cellular,20,may,797,1,-1,0,,yes
6196,37,management,married,tertiary,no,18,no,no,cellular,13,aug,222,2,-1,0,,no
94,29,management,single,tertiary,no,24,no,no,cellular,8,may,352,1,100,0,success,yes
25893,31,admin.,divorced,secondary,no,1102,yes,no,cellular,13,may,362,1,344,2,failure,yes
20748,33,technician,single,secondary,no,1024,no,no,cellular,1,jun,202,1,94,1,success,yes
182,22,student,single,,no,-78,no,no,cellular,6,feb,181,1,180,1,failure,no
14367,50,blue-collar,married,secondary,yes,552,yes,yes,cellular,7,may,232,1,343,1,failure,no
22239,32,management,single,tertiary,no,6241,yes,no,cellular,4,jun,173,1,88,3,other,no
32560,50,services,married,secondary,no,39,no,no,cellular,20,jul,232,1,-1,0,,no
5378,35,management,divorced,primary,no,233,yes,no,cellular,21,aug,191,2,-1,0,,yes
30240,50,blue-collar,married,secondary,no,613,yes,no,cellular,8,may,147,2,351,1,failure,no
41702,37,blue-collar,married,,no,631,yes,no,,15,jun,246,1,-1,0,,no
9447,29,management,married,tertiary,yes,463,no,yes,cellular,6,nov,150,3,-1,0,,no
41288,43,technician,married,secondary,no,251,yes,no,cellular,21,nov,153,2,176,3,failure,no
24819,50,management,married,tertiary,yes,-87,no,no,cellular,6,nov,93,1,-1,0,,no
